"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
1810,113029,CENTRAL GEORGIA REHAB HOSPITAL,3351 NORTHSIDE DRIVE,MACON,GA,31210-,BIBB,31420,U,RH,5,13,10/01/2010,09/30/2011,154.85,,,8762,,13532,58,21170,,612,,946,58,,8762,,13532,58,21170,,612,,946,,,-18660,-18660,7240388,6260620,427685,12886627,23415250,4074229,27489479,,,,,,,2394873,,,3071374,-834628,83949,136257,385983,13683578,,,,,1073964,796330,,,411648,,,,14095226,88806,,,,,6078,94884,,,,,,94884,14000342,14000342,14095226,,,,,,,,,23621513,4088826,27710339,11368591,16341748,13692863,2648885,57389,2706274,3932,2702342,0.468784,,,,
1847,110032,STEPHENS COUNTY HOSPITAL,2003 FALLS RD,TOCCOA,GA,30577-,STEPHENS,99911,R,STH,1,9,10/01/2010,09/30/2011,548.7,,,7222,1416,14882,96,35040,,1340,300,3307,96,,4101,728,8465,71,25915,,1340,300,3307,2461413,,2387655,4794559,24182364,26185792,2933909,45375624,44607985,56814489,101422474,6197449,,24182364,,,,3180748,,,16434699,,1771530,382685,,25067990,244038,996387,30100571,,31731111,,3291831,,26592172,,-4805322,-4805322,46854840,2472479,2863949,54146,900408,,4832272,11123254,,1153283,,7865967,9019250,20142504,26712336,26712336,46854840,6793747,,,252167,1024497,0.1508,,,44561985,69827410,114389395,67863915,46525480,50368156,-3842676,3404126,-438550,,-438550,0.486818,3901821,9653759,,
1863,110091,ROCKDALE MEDICAL CENTER,1412 MILSTEAD AVENUE NE,CONYERS,GA,30012-,ROCKDALE,12060,U,STH,1,4,10/01/2010,09/30/2011,828.55,,,13174,9797,41664,155,56575,,2761,1915,8722,155,,11163,3534,29893,122,44530,,2761,1915,8722,2705290,,2565397,2565397,44622925,64546439,6883879,103367334,218689074,218731731,437420805,7743421,,44622925,596021,,,175160,,,17572039,-300078,2420750,455655,432454,20755980,3630000,669000,60108266,10968,1617050,16309598,8170421,,74081097,,593333,593333,95430410,2737914,3372905,2159395,,,777269,9047483,,72879808,,463618,73343426,82390909,13039501,13039501,95430410,19723436,,,179062,4540335,0.2302,,,218772771,219168196,437940967,301317598,136623369,133765676,2857693,904189,3761882,,3761882,0.23913,16740102,85287530,,
1868,010069,SEAR,820 WEST WASHINGTON STREET,EUFAULA,AL,36026-,BARBOUR,99901,R,STH,1,9,10/01/2010,09/30/2011,144.33,,,3188,398,4498,30,10950,,764,155,1495,47,,2776,332,3699,25,9125,,764,155,1495,400384,,370206,1522366,6911469,8256555,441764,13763306,20631032,31711303,52342335,1083223,,6911469,31389,,,1277308,,35405,6990738,-5047947,266486,130820,192786,3845596,,,445695,,,2399756,,,1811459,,,,5657055,493419,314193,120098,,,,1192586,,5440898,,,5440898,6633484,-976429,-976429,5657055,3019402,,,,313716,0.1039,,,21295548,32756562,54052110,37508787,16543323,17952819,-1409496,433067,-976429,,-976429,0.266867,511521,6155129,40490,230714
1877,010095,HALE COUNTY HOSPITAL,508 GREENE STREET,GREENSBORO,AL,36744,HALE,46220,U,STH,1,13,10/01/2010,09/30/2011,68.94,,,1732,292,2511,28,10220,,207,140,568,28,,767,292,1450,28,10220,,207,140,568,4676,,-37693,482501,4491853,4217982,589793,7175089,4351046,10246279,14597325,381817,76104,4491853,,,,1267686,325300,,1390051,,164509,,311671,3459217,,,4344267,,,,,,4344267,,,,7803484,670063,733790,,,,157857,1561710,,4119285,,,4119285,5680995,2122489,2122489,7803484,840041,,,,100805,0.12,4074,,4678550,12716983,17395533,7160794,10234739,10664849,-430110,1107458,677348,,677348,0.532467,774581,2765026,21849,64857
1879,010102,JOHN PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,CAMDEN,AL,36726-1610,WILCOX,07436,R,STH,1,8,10/01/2010,09/30/2011,37.5,,,380,44,663,30,10950,,119,15,210,30,,380,44,663,30,10950,,119,15,210,31162,,12300,78092,1466254,1663789,99900,2590517,1115846,4541956,5657802,296784,,1466254,,,,94363,811,,1152796,,71337,20702,498501,2330747,4425,,1366246,,137653,332029,,,1032004,,712474,712474,4075225,49447,111750,5312,399093,,-2781,562821,,,,,,562821,3512404,3512404,4075225,484668,,,,58160,0.12,,,1026011,4631793,5657804,2999453,2658351,3130043,-471692,861839,390147,,390147,0.457866,244984,770551,,
1887,010146,JACKSONVILLE MEDICAL CENTER,1701 PELHAM ROAD SOUTH,JACKSONVILLE,AL,36265,CALHOUN,11500,U,STH,1,4,10/01/2010,09/30/2011,177.25,,,3145,2403,7977,59,21535,,680,589,1954,69,,2792,1915,6611,54,19710,,680,589,1954,382013,,355323,355323,8997353,16834357,1347223,19798052,43932281,82080046,126012327,1920880,,8997353,,,,-161068,,,5340303,-1706564,580657,177371,8714,4172865,2531000,279139,4448809,4334174,2800935,4892835,,,13784581,298344,,298344,18255790,923899,702390,,,,558645,2184934,,24012979,,,24012979,26197913,-7942123,-7942123,18255790,2985160,,,15488,358219,0.12,,,43932281,83380908,127313189,101125240,26187949,29320873,-3132924,134563,-2998361,,-2998361,0.158961,3209503,23029664,,
1890,010169,ATMORE COMMUNITY HOSPITAL,401 MEDICAL PARK DRIVE,ATMORE,AL,36502,ESCAMBIA,01000,R,STH,1,2,10/01/2010,09/30/2011,146.3,,,4200,514,6968,49,17885,,763,148,1255,49,,2522,514,4820,43,15695,,763,148,1255,357154,,329606,329606,7110685,9388517,709507,15641096,26297388,48713934,75011322,1680144,191768,7110685,142130,,,1659440,,,5186666,-2894519,295266,94699,,4441292,22052,,5395176,,654781,8638003,,,3881341,119641,-1347461,-1227820,7094813,562168,732147,,35225,,97966,1682277,,1707692,,,1707692,3389969,3704844,3704844,7094813,3639279,,,21509,312250,0.0858,,,26148771,49681972,75830743,59502643,16328100,16965629,-637529,559886,-77643,,-77643,0.208516,1940182,8509427,,
1911,103038,HEALTHSOUTH REHAB HOSPITAL OF MIAMI,20601 OLD CUTLER ROAD,MIAMI,FL,33189,DADE,33124,U,RH,5,4,01/01/2011,05/30/2011,125.76,,,4097,152,5802,60,9000,,299,15,409,60,,4097,152,5802,60,9000,,299,15,409,,,-17716,-17716,3219808,3321818,305719,6530741,10238871,1011077,11249948,,,,,,,-32304,7296446,,2193957,-534479,56422,69216,,9049258,462630,,14873407,3109231,,2013547,,,12809526,,,,21858784,1695377,545411,,,,839332,3080120,,,,,,3080120,18778664,18778664,21858784,,,,,,,,,10307130,1017817,11324947,3062869,8262078,6541626,1720452,-7716,1712736,,1712736,0.580513,,,,
1912,110001,HAMILTON MEDICAL CENTER,1200 MEMORIAL DRIVE,DALTON,GA,30720,WHITFIELD,19140,U,STH,1,1,10/01/2010,09/30/2011,1098.63,,,18010,5014,41489,255,93075,,3771,1618,9167,282,,15664,3023,31486,225,82125,,3771,1618,9167,11357621,,11149215,11430013,61321549,108558098,14415902,137759580,238656881,285911904,524568785,15285945,,61321549,516270,,,3825866,,,49676202,-23458000,2819204,,6302842,39166114,,,244588698,,,,,,115232604,144288210,14938109,159226319,313625037,8681366,,,2735000,,8592382,20008748,,3753992,,105675000,109428992,129437740,184187297,184187297,313625037,26799584,,,789633,5349197,0.1996,1422678,,237462166,298002149,535464315,331251178,204213137,201323784,2889353,11799813,14689166,2088372,12600794,0.268576,21676778,87210724,674785,3557962
1913,110005,NORTHSIDE HOSPITAL FORSYTH,1200 MEDICAL CENTER BLVD,CUMMING,GA,30040-,FORSYTH,12060,U,STH,1,2,10/01/2010,09/30/2011,1407.54,,,18455,3623,53167,184,68255,,3547,831,10650,184,,15986,2315,40059,163,60955,,3547,831,10650,5913741,,5837947,7469978,84407897,153834262,19930293,210942461,418269113,425700777,843969890,26023564,,84407897,346286,,,6689093,,,11119455,,1881296,1046263,,20736107,,,,,,311676898,,,199333781,,83733233,83733233,303803121,57214753,13169741,,,,110546646,180931140,,,,13945962,13945962,194877102,108926019,108926019,303803121,25772175,,,1143646,1453551,0.0564,6564565,,425008369,426230111,851238480,606694521,244543959,245827608,-1283649,4971421,3687772,,3687772,0.255919,12472827,55674180,306810,1816494
2252,330314,BRUNSWICK HOSPITAL CENTER,366 BROADWAY,AMITYVILLE,NY,11701,SUFFOLK,35004,U,STH,1,4,01/01/2011,12/31/2011,,,,,,,,,,,,,124,,,,,,,,,,,,1030652,305012,305012,14003819,11711242,289082,24897630,64744492,2375,64746867,533827,,14003819,191519,,,1913924,,,4409593,-1600000,35202,233716,673717,5666152,,201605,,5273393,13954438,404410,,,1060860,,1164744,1164744,7891756,964695,1906292,,,,2100995,4971982,,,6562598,,6562598,11534580,-3642824,-3642824,7891756,,,,,,,,,64744492,,64744492,37341910,27402582,25715061,1687521,1929972,3617493,,3617493,0.384538,13107734,30731837,,
2284,264024,LAKELAND BEHAVIORAL HEALTH,440 S MARKET AVE,SPRINGFIELD,MO,65806-2026,,,NA,PH,4,2,01/01/2011,12/31/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,264018,CRITTENTON CHILDRENS CENTER,10918 ELM AVENUE,KANSAS CITY,MO,64134-4199,,,NA,PH,4,2,01/01/2011,12/31/2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2646,010114,UAB MEDICAL WEST,995 NINTH AVENUE  SOUTHWEST,BESSEMER,AL,35023,JEFFERSON,13820,U,STH,1,2,01/01/2011,12/31/2011,764.3,,,12996,6438,36727,190,69540,,2388,624,4813,229,,6503,6438,19516,125,45750,,2388,624,4813,1465495,38303746,8750991,8750991,40889950,94837681,5090739,76386926,238151277,165836762,403988039,7566601,,40889950,2748188,,,14913953,,,10596471,,2172640,664369,,28997508,2176603,1218249,60765526,,16794688,45276790,,,30215686,5991652,584333,6904913,66118107,9103920,4473723,1101814,2023233,1488425,1329726,19520841,,22173961,,965472,23139433,42660274,23457833,23457833,66118107,16739184,,,136852,1955137,0.1168,10622751,,238998666,185918916,424917582,286649805,138267777,135727631,2540146,2051824,4591970,1172902,3419068,0.191825,15789772,45982927,,
2648,010148,EVERGREEN MEDICAL CENTER,101 CRESTVIEW AVENUE,EVERGREEN,AL,36401-,CONECUH,99901,R,STH,1,4,01/01/2011,12/31/2011,108,,,3216,1032,5480,44,16060,,1020,415,1962,44,,3216,1032,5480,44,16060,,1020,415,1962,,2738351,1085044,1085044,5277960,7880580,593179,11409593,13772538,14181054,27953592,945047,,5277960,469536,,,1453704,,,3334222,-2088763,237273,,245129,3181565,,,7566603,,,,,80950,2757823,,175419,4555391,10494779,724254,,,,,865366,1776685,,3318555,,,3318555,5095240,5399539,5399539,10494779,4145306,,,,497437,0.12,,,13447070,15805001,29252071,13633556,15618515,15896891,-278376,2993467,2715091,,2715091,0.419677,857646,4054713,62225,131887
2654,110027,COBB MEMORIAL HOSPITAL,521 FRANKLIN SPRINGS STREET,ROYSTON,GA,30662,FRANKLIN,99911,R,STH,1,2,01/01/2011,12/31/2011,258.55,,,2332,420,4937,71,25915,,554,155,1231,215,,2081,297,3982,65,23725,,554,155,1231,1067690,3266504,2828436,3795680,14176884,16823537,602974,25234184,22596016,22649323,45245339,1935846,,14176884,50207,,,252110,,,8451378,-5689852,843473,,238283,4265736,1180016,748542,20469881,,1381239,17001608,,,9796552,27871628,19969574,47841202,61903490,2033116,1774158,,16800000,,11201619,31808893,,,,240000,240000,32048893,29854597,29854597,61903490,2755888,,,32524,618972,0.2246,,,31858699,24578516,56437215,20029487,36407728,40227539,-3819811,3373710,-446101,575029,-1021130,0.57245,2281376,6569728,70684,228194
2672,440054,DOCTORS HOSPITAL OF MCMINN COUNTY,886 HIGHWAY 411 NORTH,ETOWAH,TN,37331,MCMINN,99944,R,STH,1,4,01/01/2011,12/31/2011,221.23,,,3853,360,6036,62,22630,,744,130,1298,160,,2584,360,4130,58,21170,,744,130,1298,47200,2732754,756465,756465,11893223,12745690,1086255,23062973,42588395,29454414,72042809,1716935,,11893223,335507,,,337846,,,3217158,,563812,143542,825,4263183,128636,13670,4787567,476061,,3858301,,,6274800,,65261,65261,10603244,4564614,1259646,,,,-95718,5728542,3646295,,,,3646295,9374837,1228407,1228407,10603244,3940252,,,16834,191102,0.0485,,,48070001,24960294,73030295,49046451,23983844,24638913,-655069,107825,-547244,,-547244,0.323897,5162782,11742671,,
2688,493029,UVA HEALTHSOUTH REHABILITATION HOSPI,515 RAY C HUNT DRIVE,CHARLOTTESVILLE,VA,22903-2981,ALBEMARLE,16820,U,RH,5,4,01/01/2011,12/31/2011,176.49,,,8672,1586,13802,50,18250,,685,93,1039,50,,8672,1586,13802,50,18250,,685,93,1039,,,-26402,-26402,11005607,8211252,457426,16735132,27657332,6223327,33880659,,,,,,,2328299,,,3043396,-1443909,71474,481052,,4480312,316995,,11269432,20762,,2037838,,,7131767,,4690,4690,11616769,497282,688547,,,,1121826,2307655,,,,4654557,4654557,6962212,4654557,4654557,11616769,,,,,,,,,27657332,6223328,33880660,15160970,18719690,19216859,-497169,2946723,2449554,,2449554,0.493944,,,,
3440,391306,ENDLESS MOUNTAINS HEALTH SYSTEMS,25 GROW AVENUE,MONTROSE,PA,18801,SUSQUEHANNA,99999,R,CAH,9,2,01/01/2011,12/31/2011,161.74,,,2243,268,3570,21,7665,,523,98,948,21,,1657,252,2850,17,6205,,523,98,948,,,-67287,-67287,5440388,8917055,364407,10984985,,10698469,19638430,,,,,,,458980,,,3899103,-1700605,355802,34009,1286,2925782,183786,,1443554,98675,35062,3948294,,,1756071,,3360801,3360801,8042654,762670,409163,76203,206138,,,1454174,2120240,,,,2120240,3574414,3724232,4468240,8042654,,,,,,,,,8998692,15931420,24930112,9877409,15052703,14357443,695260,471361,1166621,769442,397179,0.567601,,,,
4214,251302,PIONEER COMMUNITY HOSP OF ABERDEEN,440 BROAD STREET,ABERDEEN,MS,39730,MONROE,27140,R,CAH,1,4,01/01/2011,12/31/2011,129,,,3946,41,4723,25,9125,,262,13,312,35,,950,41,1103,25,9125,,262,13,312,491315,1408471,1054526,1088692,7402178,12325422,200086,21017361,10953181,24543593,35496774,,,,,,,25729,,,5055772,-2988787,,131322,10611,3510528,,,,1847237,95250,587974,163377,,1733494,,,,5244022,704392,487034,34671,884935,,1033562,3144594,,394588,,1575124,1969712,5114306,129716,129716,5244022,,,,,,,,,10961268,25390290,36351558,14616075,21735483,21723729,11754,114891,126645,,126645,0.596188,1314781,2191302,73908,181275
5071,123025,REHABILITATION HOSP. OF THE PACIFIC,226 N. KUAKINI STREET,HONOLULU,HI,96817-2421,HONOLULU,26180,U,RH,5,2,10/01/2010,09/30/2011,286,,,7165,2291,19113,76,27732,,563,69,1403,76,,7165,2291,19113,76,27732,,563,69,1403,,,,,18396347,16269943,1141044,30175779,39092006,6260142,45352148,,,,,,,4105378,,,3539077,,,,476528,8486727,1244244,1911684,16941789,202544,1036922,10058706,,,13295167,9387490,10040115,19427605,41209499,1017304,2246117,,,,,3300473,,,,13037470,13037470,16337943,24871556,24871556,41209499,,,,,,,,,39094954,7471534,46566488,14355664,32210824,35791429,-3580605,2868122,-712483,3503120,-4215603,,,,,
5095,010061,HIGHLANDS MEDICAL CENTER,380 WOODS COVE ROAD,SCOTTSBORO,AL,35768-,JACKSON,99901,R,STH,1,13,10/01/2010,09/30/2011,348.47,,,7952,3150,14969,170,62050,,1814,1238,4097,220,,6919,2421,12698,160,58400,,1814,1238,4097,512344,,295569,602826,19283916,24731619,2875697,44573086,44619916,56251156,100871072,5292602,,19283916,221860,,,1207144,1530987,,12441068,-7958260,1483262,2503859,430419,12433378,145172,455608,16180487,,9618940,20410665,324442,,13928951,,8995,8995,26371324,3952170,1367579,200668,,,,10380847,8629463,,,,8629463,19010310,7361014,7361014,26371324,8580689,,,22381,1029683,0.12,,,45153561,58383929,103537490,62855175,40682315,44015536,-3333221,2728365,-604856,,-604856,0.441882,4993348,13433331,203927,546927
5122,342018,SSH - DURHAM,3643 NORTH ROXBORO RD,DURHAM,NC,27704,DURHAM,20500,U,LTCH,2,4,02/01/2011,01/31/2012,74.48,,,6492,,8368,30,10950,,246,,298,30,,6492,,8368,30,10950,,246,,298,,,-144918,-144918,4736102,7892017,284788,12265679,33206146,,33206146,,,,,,,,,,947390,-218480,,7064,82448,818422,,95716,1414263,,,885442,,,496299,,,-5756741,-4442020,621401,260126,,,,,318540,,,,,,318540,-4760560,-4760560,-4442020,,,,,,,,,33206146,,33206146,19470316,13735830,12628119,1107711,1103,1108814,882574,226240,0.36938,,,,
5216,380014,GOOD SAMARITAN HOSPITAL CORVALLIS,3600 NW SAMARITAN DRIVE,CORVALLIS,OR,97330-,BENTON,18700,U,STH,1,2,01/01/2011,12/31/2011,1445.85,36.17,,11022,5509,36942,141,51465,,2564,1114,8837,165,,10092,4653,31307,129,47085,,2564,1114,8837,,,-62612,577288,126103928,193710405,7267898,212931797,318582090,193130537,511712627,32450862,,126103928,382847,,600931,10129,,,77201911,-38903433,4787976,1994641,91621535,140712847,2208871,8537441,140507502,2084760,,66339988,,,110830160,14658020,2152590,16810610,268353617,11160228,13583190,2259228,1687035,,5700161,34389842,,144397374,,,144397374,178787216,89566401,89566401,268353617,23867620,,,1321801,1107458,0.0464,13432462,4436397,329989344,264380944,594370288,288438385,305931903,319814333,-13882430,11910005,-1972425,,-1972425,0.420237,26557331,64718792,,
5402,010032,WEDOWEE HOSPITAL,301 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,00001,R,STH,1,9,10/01/2010,09/30/2011,74.23,,,1537,415,2479,34,12444,,374,108,679,34,,1418,320,2236,34,12444,,374,108,679,42582,,24559,154937,3642309,3822142,346951,6993233,8432339,11556259,19988598,506756,62723,3642309,109214,,,221902,,,1116134,,159649,,17799,1515484,,,769057,,,,,,769057,,29267,29267,2313808,1202638,308848,,,,,1511486,,1047936,,,1047936,2559422,-245614,-245614,2313808,1527552,,,,109678,0.0718,,,8305848,12611012,20916860,10746513,10170347,10365332,-194985,560520,365535,,365535,0.349861,960670,3118519,,
5408,010145,NORTHPORT MEDICAL CENTER DCH,2700 HOSPITAL DRIVE,NORTHPORT,AL,35476-,TUSCALOOSA,46220,U,STH,1,8,10/01/2010,04/30/2011,660.14,,,4743,5023,15540,111,40515,,905,1177,2947,207,,3900,2245,10053,89,32485,,905,1177,2947,908768,,865872,1935610,23168154,23157634,2935786,44076414,124826142,65542164,190368306,6806529,,23168154,66871,,,20350359,5083478,,13140800,,1131681,746580,,40602387,,,,,,101835422,,,46625926,,2588109,2588109,89816422,1855515,3539789,,,,11144787,16540091,,,,35499831,35499831,52039922,37776500,37776500,89816422,7003604,,,225394,1693471,0.2418,,,,,,,,46325788,-46325788,,-46325788,,-46325788,0.231532,7109212,35325355,,
5419,440068,ATHENS REGIONAL MEDICAL CENTER,1114 MADISON AVENUE,ATHENS,TN,37303,HAMILTON,99944,R,STH,1,4,10/01/2010,09/30/2011,305.18,,,4113,1988,9412,106,38690,,1029,480,2363,106,,3496,1177,7371,101,36865,,1029,480,2363,2279333,,2190097,3006717,15560841,27096681,1798561,29961981,46612571,106985098,153597669,2578713,,15690210,191314,,,107249,,,6459164,,1173447,690447,14160,8929901,1318466,1441515,18335964,801858,4136051,11720983,3638044,,24202798,,271132,271132,33403831,1656773,1434298,336623,-28181931,,376149,-24347228,,,,,,-24347228,57751059,57751059,33403831,5724672,,,14354,686961,0.12,980578,,46577979,112309199,158887178,103108125,55779053,51977164,3801889,1051166,4853055,,4853055,0.195068,4359481,29386452,,
5421,440147,BMH GERMANTOWN,2100 EXETER,GERMANTOWN,TN,38138,SHELBY,32820,U,STH,1,1,10/01/2010,09/30/2011,,,,,,,1,365,,,6,6,50,,,,,1,365,,,6,6,,,-6161,510006,11813254,11725957,1851651,20790658,30940765,20342296,51283061,2563323,,11810126,44450,,,335250,,,3654661,-2781028,,256122,32368,1903931,2861982,140276,21824990,2188925,8736693,,,,13001470,,,250,14905651,66349,1424754,,857173,,3409547,11713437,,,,,,11713437,3192214,3192214,14905651,,,,,,,,,30940765,20342296,51283061,27753081,23529980,24370918,-840938,2589171,1748233,,1748233,0.40541,688289,3091713,,
5559,010024,JACKSON HOSPITAL AND CLINIC  INC,1725 PINE STREET,MONTGOMERY,AL,36106-1109,MONTGOMERY,33860,U,STH,1,2,01/01/2011,12/31/2011,1211.88,,,27773,11227,66466,255,93075,,5193,1753,12793,255,,23204,10413,53218,225,82125,,5193,1753,12793,7451465,14767692,10677398,10677398,59111060,104258819,10820633,140352983,396661517,229845657,626507174,13820698,,59257160,3947457,,,1531516,3374965,,26182538,,4438844,2545480,1698614,39771957,5853323,2857123,94813673,,34127716,109734240,,,103752932,82030703,1584685,83615388,227140277,6315564,3900611,,1698568,,,11914743,,102895000,,23895991,126790991,138705734,88434543,88434543,227140277,38188140,,,357750,4704779,0.1232,12630387,,400209629,242869463,643079092,471416194,171662898,163369879,8293019,10318578,18611597,14767692,3843905,0.224025,11406444,54604401,,
5562,010138,HILL HOSPITAL OF SUMTER COUNTY,751 DERBY DRIVE,YORK,AL,36925,SUMTER,99901,R,STH,1,8,01/01/2011,12/31/2011,46.81,,,1147,431,2043,33,12045,,240,70,601,33,,1147,431,2043,33,12045,,240,70,601,9272,859890,515592,515592,1719901,2078940,39911,3089781,2320106,2503611,4823717,223983,10180,1719901,,,,-23534,,,2091024,-1663757,28641,66855,,950237,,,,,,3051779,,,608106,213397,1302807,1516204,3074547,1556343,176668,14018,29750,,184419,1961198,,-250,,2784917,2784667,4745865,-1671318,-1671318,3074547,765020,,,29255,91802,0.12,,,2446935,2959497,5406432,2657216,2749216,3798841,-1049625,429713,-619912,,-619912,0.64386,1019260,1326153,,
5564,110018,NEWTON MEDICAL CENTER,5126 HOSPITAL DRIVE,COVINGTON,GA,30209-,NEWTON,12060,U,STH,1,2,01/01/2011,12/31/2011,598,,,7890,1457,19108,101,36865,,2076,379,5127,101,,6827,925,14787,87,31755,,2076,379,5127,5224711,2255247,5743278,5757641,33401407,44025565,2261208,68076068,91203625,155366574,246570199,6600193,,33401407,1667293,,,3400402,1671956,,29096748,-17684318,649661,,1058204,18197381,,,115773473,,,,,,46494943,7609280,826752,8436032,73128356,4027762,6206707,,2222369,,,12882895,,23424015,,545871,23969886,36852781,36275575,36275575,73128356,13511666,,,96476,1621400,0.12,,,92242203,165256863,257499066,187068910,70430156,79682219,-9252063,5650687,-3601376,70029,-3671405,0.281328,4223212,15024866,25085,127056
5566,110045,BARROW REGIONAL MEDICAL CENTER,316 NORTH BROAD STREET,WINDER,GA,30680,BARROW,12060,U,STH,1,4,01/01/2011,12/31/2011,225.12,,,3089,1187,8769,56,20440,,840,285,2868,56,,2509,883,6983,50,18250,,840,285,2868,3312647,13432765,5473695,5473695,12968310,18485049,998258,28679869,58799735,119388651,178188386,1914668,,12974762,,,,-703720,,,28586046,-20626508,622415,819137,,8699290,1210000,557715,12979000,1730964,17835,6010177,278412,,15165227,56013,1693177,1749190,25613707,656456,487520,16344,,6800,924062,2091182,,,,-19655489,-19655489,-17564307,43178014,43178014,25613707,4409361,,,17307,529123,0.12,,,59736891,118451492,178188383,128103029,50085354,31453359,18631995,452798,19084793,13432765,5652028,0.163786,6082671,41666618,,
5567,110059,HART COUNTY HOSPITAL,138 W GIBSON STREET,HARTWELL,GA,30643,HART,99911,R,STH,1,2,01/01/2011,12/31/2011,147.47,,,1510,164,2488,82,29930,,378,48,692,174,,1236,146,2142,78,28470,,378,48,692,996760,2484053,2306932,2598960,7999497,11390827,793228,17959196,13131974,19900704,33032678,1327596,,7999497,,,,103504,,,5230160,-3651664,490375,,31889,2328473,303881,251630,7703176,,4108749,6275191,,,7983349,1031508,244089,1275597,11587419,724193,530872,,,,258916,1513981,2141413,,,16195228,18336641,19850622,-8263203,-8263203,11587419,2148345,,,34459,83356,0.0388,,,13773672,21371547,35145219,16360781,18784438,21737165,-2952727,344409,-2608318,142162,-2750480,0.561342,968882,3363312,59720,177490
5569,110100,JEFFERSON HOSPITAL,1067 PEACHTREE STREET,LOUISVILLE,GA,30434-,JEFFERSON,99911,R,STH,1,12,01/01/2011,12/31/2011,115.49,,,1451,263,2441,37,13505,,358,77,674,37,,1285,263,2224,37,13505,,358,77,674,831235,1030546,1392893,1590507,6798742,6846740,593184,13243984,5036772,16793823,21830595,844125,232435,6798742,,,,1781501,,,2809116,-1850060,234816,,458242,3433615,75713,183136,7208747,,1030373,3957369,,,6276213,1554755,144955,1699710,11409538,288370,557287,,387650,,6080,1239387,,2621595,,,2621595,3860982,7548556,7548556,11409538,1536514,,,,151654,0.0987,,,4663551,17429761,22093312,10527881,11565431,13645482,-2080051,669240,-1410811,,-1410811,0.616039,999035,2402197,38065,120209
